id_miejscowosci	id_gminy	nazwa_miejscowosci	typ_miejscowosci
0269570	2605062	Bania	wies
0467896	1205102	Banica	wies
0772642	3206012	Banie	wies
0753550	2818012	Banie Mazurskie	wies
0772659	3206012	Baniewice	wies
0307879	3213042	Baniewo	wies
0177112	2205083	Banino	wies
0001519	1418013	Baniocha	wies
0023260	2003032	Banki	wies
0105472	0603152	Bankowszczyzna	wies
0466299	1211142	Banska Nizna	wies
0466359	1211142	Banska Wyzna	wies
0381440	0609072	Barak	wies
0639162	1430053	Barak	wies
0108080	0606102	Baraki	wies
0786220	0607023	Baraki	wies
0792225	0607042	Baraki	osada lesna
0905698	0609162	Baraki	wies
0125693	1420112	Baraki	wies
0757619	2009022	Baraki	osada lesna
0112377	1402022	Baraki Chotumskie	wies
1060620	1438023	Baraki Osuchowskie	kolonia
0380480	0608032	Baran	wies
0253043	2604112	Baran	wies
0201974	3012043	Baran	osada
0253050	2604112	Baran-Gajowka	osada lesna
0682927	1412122	Barania Ruda	osada lesna
0888221	0606032	Baranica	wies
0678370	1403062	Baranicha	osada
0869956	0412052	Baranie Gory	osada
0843023	0405032	Baraniec	osada
0121063	1402062	Baraniec	wies
0116754	1411032	Baraniec	wies
0292936	3030043	Baraniec	wies
0031207	2002052	Baranki	wies
0526624	3031033	Barankowo	wies
0377041	0204043	Baranowice	wies
0883927	0213033	Baranowice	wies
0874868	0223043	Baranowice	wies
0186588	0801062	Baranowice	wies
0282270	3009043	Baranowiec	wies
0558720	1002022	Baranowizna	wies
0089425	0407063	Baranowo	wies
0505958	1415012	Baranowo	wies
0767279	2012062	Baranowo	wies
0748833	2201072	Baranowo	wies
0762017	2810023	Baranowo	wies
0490168	2817082	Baranowo	wies
0588335	3003062	Baranowo	wies
0589524	3021103	Baranowo	wies
0597280	3021172	Baranowo	wies
0378253	0614022	Baranow	osada
0722822	1405032	Baranow	wies
0616043	1409012	Baranow	wies
0231389	2601013	Baranow	wies
0267565	2603053	Baranow	wies
0193476	3008012	Baranow	wies
0980352	1820013	Baranow Sandomierski	miasto
0786650	2606012	Baranowek	wies
0206859	3020063	Baranowek	wies
0384578	0608072	Baranowka	wies
0322092	1206052	Baranowka	wies
0149660	2802033	Baranowka	osada
0149676	2802033	Baranowka-Lesniczowka	osada lesna
0589441	3021103	Baranowko	wies
0864278	0408062	Barany	wies
0141249	1009043	Barany	wies
0792610	1820032	Barany	przysiolek
0756130	2805022	Barany	wies
0770790	2813052	Barany	wies
0334066	1206103	Barbarka	wies
0283222	3010013	Barbarka	wies
0102367	0603042	Barbarowka	wies
0288254	3010052	Barce	wies
0893156	0620052	Barchaczow	wies
0375250	3029012	Barchlin	wies
0173232	2213122	Barchnowy	wies
0678707	1433053	Barchow	wies
0468996	2808022	Barciany	wies
0465288	1210163	Barcice	wies
0520018	1435042	Barcice	wies
0156200	2207052	Barcice	wies
0465271	1210163	Barcice Dolne	wies
0616445	1406032	Barcice Drwalewskie	wies
0616451	1406032	Barcice Rososkie	wies
0755827	2818022	Barcie	kolonia
0773251	3206023	Barcie	osada lesna
0917313	0809102	Barcikowice	wies
0864953	0418102	Barcikowo	wies
0575628	1419122	Barcikowo	wies
0472644	2814033	Barcikowo	wies
0928825	0419013	Barcin	miasto
0079295	0419013	Barcin-Wies	wies
0192324	0206092	Barcinek	wies
1047133	2815073	Barcinek	osada
0744887	2212053	Barcino	wies
0470289	2801032	Barciszewo	wies
0249768	2604092	Barcza	wies
0681508	1412112	Barczaca	wies
0699721	1014042	Barczew	wies
0469719	2814013	Barczewko	wies
0964577	2814013	Barczewo	miasto
0469978	2814013	Barczewski Dwor	osada
0541084	1012053	Barczkowice	wies
0831362	1202072	Barczkow	wies
0295892	3010112	Barczyglow	wies
0590208	3030033	Barczyzna	wies
0983801	0224013	Bardo	miasto
0265164	2604162	Bardo	wies
0597699	3030053	Bardo	wies
0473750	2814052	Bardun	osada lesna
0305981	3208022	Bardy	wies
0159249	2802072	Bardyny	wies
0626923	1425072	Bardzice	wies
0567764	1002043	Bardzinek	wies
0313265	3209082	Bardzlino	osada
0701814	1011012	Bardzynin	wies
0752467	2208052	Bargedzino	osada
0754182	2001032	Barglow Dworny	wies
0754207	2001032	Barglow Koscielny	wies
0754236	2001032	Barglowka	wies
0221830	2405063	Barglowka	wies
0142415	2404132	Bargly	wies
0915260	0807053	Bargow	wies
0469725	2814013	Bark	osada
0101899	0610012	Barki	wies
0745906	2201042	Barkocin	wies
0552225	1010093	Barkowice	wies
0552231	1010093	Barkowice Mokre	wies
0883933	0220063	Barkowo	wies
0742693	2203032	Barkowo	wies
0758330	2818033	Barkowo	wies
0775698	3205023	Barkowo	osada
0472928	2814042	Barkweda	osada
0158445	2216053	Barlewice	wies
0158451	2216053	Barlewiczki	osada
0935268	3210013	Barlinek	miasto
0098878	0416063	Barlogi	kolonia
1031907	0416063	Barlogi	osada lesna
0384331	0614062	Barlogi	wies
0907651	0802022	Barlogi	wies
0285020	3009052	Barlogi	wies
0293812	3010082	Barlogi	wies
0166835	2215072	Barlomino	wies
0916242	3029033	Barloznia Goscieszynska	wies
0916259	3029033	Barloznia Wolsztynska	wies
0171990	2213102	Barlozno	wies
0177129	2205083	Barniewice	wies
0181065	3202033	Barnikow	kolonia
0784846	3212062	Barnim	wies
0180692	3202033	Barnimie	wies
0777734	3211022	Barnislaw	wies
0775050	3207023	Barnislawice	osada lesna
0773593	3206033	Barnkowo	osada
0442560	1210082	Barnowiec	wies
0745935	2201042	Barnowiec	wies
0745941	2201042	Barnowo	osada
0179708	3210033	Barnowko	osada
0179690	3210033	Barnowko	wies
0754259	2001032	Barszcze	wies
0025046	2002013	Barszczewo	wies
0034134	2002072	Barszczewo	wies
0762827	2001052	Barszczowa Gora	wies
0042493	2002112	Barszczowka	wies
1004856	0216043	Barszow	wies
0488830	2814112	Bartag	wies
0488869	2814112	Bartazek	osada
0162010	2213052	Bartel Wielki	wies
0482370	2815083	Bartezek	wies
0397894	2007013	Bartki	wies
0151590	2802042	Bartki	wies
0479215	2811032	Bartki	wies
0997625	2813062	Bartki	osada
0472609	2815022	Bartki	osada
0426035	1210032	Bartkowa-Posadowa	wies
0134114	2404052	Bartkowice	wies
0401934	2007032	Bartkowizna	kolonia
0776210	3206043	Bartkowo	wies
0771625	2813062	Bartkowski Dwor	osada
0377058	0204043	Bartkow	wies
0874093	0214032	Bartkow	wies
0675287	1426022	Bartkow	osada lesna
0279752	2604192	Bartkow	wies
0134025	2406013	Bartkowka	osada lesna
0846033	0404042	Bartlewo	wies
0309298	3209063	Bartlewo	osada
0866900	0411042	Bartlomiejowice	wies
0392980	0614102	Bartlomiejowice	wies
0464739	1205092	Bartne	wies
0157138	2216032	Bartne Laki	osada
0757045	2012022	Bartnia Gora	wies
0853984	0208112	Bartnica	wies
0843721	0402062	Bartniczka	wies
0877602	0213033	Bartniki	wies
0841060	0402032	Bartniki	wies
0517708	1422072	Bartniki	wies
0734618	1438032	Bartniki	wies
0761704	2001043	Bartniki	wies
0478084	2809022	Bartniki	wies
0715087	1014093	Bartochow	wies
0373528	0204032	Bartodzieje	wies
0545610	1012102	Bartodzieje	wies
0613984	1406012	Bartodzieje	wies
0515075	1424022	Bartodzieje	wies
0624108	1425042	Bartodzieje	wies
0639699	1436042	Bartodzieje	wies
0531654	3028072	Bartodzieje	wies
0515081	1424022	Bartodzieje-Gajowka	osada lesna
0415860	1020083	Bartolin	wies
0307603	3213042	Bartolino	wies
0117133	1422052	Bartoldy	wies
0469754	2814013	Bartolty Male	wies
0469748	2814013	Bartolty Wielkie	wies
0522425	1416102	Bartosy	wies
0688628	1429082	Bartosz	kolonia
0756146	2805022	Bartosze	wies
0848262	0417042	Bartoszewice	kolonia
0370843	3022023	Bartoszewice	wies
0780972	3211043	Bartoszewo	wies
0483599	2811043	Bartoszki	wies
0530258	3031062	Bartoszkowo	osada
0872740	0217012	Bartoszowa	wies
0255183	2604132	Bartoszowiny	wies
0364989	0209052	Bartoszow	wies
0855687	0219063	Bartoszowek	wies
0190041	0210033	Bartoszowka	wies
0551361	1016082	Bartoszowka	wies
0740346	1405062	Bartoszowka	wies
0964583	2801011	Bartoszyce	miasto
0172741	2206082	Bartoszylas	wies
0490553	2807073	Barty	wies
0857717	0418022	Baruchowo	wies
0495622	1611022	Barut	wies
0073861	1218093	Barwald Dolny	wies
0056259	1218033	Barwald Gorny	wies
0056348	1218033	Barwald Sredni	wies
0949649	3215023	Barwice	miasto
0169466	2205032	Barwik	wies
0404335	2004032	Barwiki	wies
0348944	1807023	Barwinek	wies
0744924	2212053	Barwino	wies
0473885	2814052	Barwiny	osada
0365919	0205042	Barycz	wies
0702676	1008042	Barycz	wies
0147737	1012142	Barycz	wies
0348358	1802022	Barycz	wies
0611608	1813092	Barycz	wies
0248562	2604082	Barycz	wies
0243398	2605033	Barycz	wies
0642827	1436053	Barycz Nowa	wies
0642833	1436053	Barycz Stara	wies
0642810	1436053	Barycz-Kolonia	wies
0633277	1436032	Baryczka	wies
0656150	1819032	Baryczka	wies
0783284	3214102	Barzkowice	osada
0305219	3213032	Barzowice	wies
0406328	2006053	Barzykowo	wies
0499436	1606023	Barzyna	wies
0155910	2804082	Barzyna	osada
0722839	1405032	Basin	wies
0628589	1407062	Basinow	wies
0523488	1435062	Basinow	wies
0381947	0612022	Basonia	wies
0775706	3205023	Baszewice	wies
0387393	0609112	Baszki	wies
0181243	0806023	Baszki	osada lesna
0210861	3012063	Baszkow	osada lesna
0210855	3012063	Baszkow	wies
0006161	1418043	Baszkowka	wies
0605890	1809042	Basznia Dolna	wies
0605950	1809042	Basznia Gorna	wies
0255214	2604132	Baszowice	wies
0882431	0222022	Baszyn	wies
0201678	3012043	Baszyny	wies
0085858	0407042	Batkowo	wies
0520768	1411092	Batogowo	wies
0597297	3021172	Batorowo	wies
0526966	3031042	Batorowo	wies
0526972	3031042	Batorowko	wies
0787922	0605012	Batorz	wies
0344060	1206172	Batowice	wies
0778099	3212033	Batowo	osada
0613582	1813102	Batycze	wies
0310284	3216042	Batyn	wies
0748626	2201072	Bawernica	wies
0390219	0617042	Bazar	wies
0550321	1010082	Bazar	wies
0521070	1411102	Bazar	osada
0797665	2609052	Bazow	wies
0570370	1004052	Bazylia	kolonia
0052103	2403072	Bazanowice	wies
0362832	1817082	Bazanowka	wies
0630764	1425082	Bazantarnia	osada lesna
0207497	3017052	Bazantarnia	osada lesna
0496194	1604023	Bazany	wies
0153703	2809053	Bazyny	wies
0591248	3016013	Bablin	wies
0591260	3016013	Bablinek	wies
0591283	3016013	Babliniec	wies
0085380	0407033	Babolin	wies
0091824	0409033	Babowo	wies
0171003	2205042	Backa Huta	osada lesna
0170877	2205042	Backa Huta	wies
0162949	2205023	Bacz	wies
0991261	1210122	Bacza-Kunina	wies
0359899	1805092	Baczal Dolny	wies
0359920	1805092	Baczal Gorny	wies
0814487	1803022	Baczalka	wies
0171546	2213093	Baczek	wies
1054587	1403072	Baczki	osada lesna
0680325	1403072	Baczki	wies
0775161	3204023	Bacznik	osada
0374999	3004073	Baczylas	wies
0533618	3019093	Badecz	wies
0149819	2207022	Badki	wies
0490560	2807073	Badki	osada
0302095	3215023	Badki	osada
0858160	0401052	Badkowo	wies
0126014	1402092	Badkowo	wies
0780535	3205043	Badkowo	osada
0560733	1419032	Badkowo Jeziorne	wies
0560740	1419032	Badkowo Koscielne	wies
0560756	1419032	Badkowo-Podlasie	wies
0560762	1419032	Badkowo-Rochny	wies
0560779	1419032	Badkowo-Rumunki	wies
0416456	1020092	Badkow	wies
0620412	1406042	Badkow	wies
0292505	3027062	Badkow Drugi	wies
0292511	3027062	Badkow Pierwszy	wies
0858177	0401052	Badkowek	wies
0473939	2801052	Badle	osada
0154170	2804073	Bady	wies
0156759	2216032	Badze	wies
0473945	2801052	Badze	wies
0364245	0203032	Badzow	wies
0118500	1437032	Badzyn	wies
0553851	1006113	Badzyn	wies
0844904	0404032	Bagart	wies
0848210	0417042	Bagart	wies
0148903	2216013	Bagart	wies
0088450	0410013	Bak	przysiolek
0162381	2206032	Bak	wies
0172959	2206082	Bak	osada
0875520	0223052	Baki	wies
0720148	1011062	Baki	wies
0128763	1413092	Baki	wies
0617060	1409022	Bakowa	wies
0549625	1010072	Bakowa Gora	wies
0503669	1606042	Bakowice	wies
0540765	1010042	Bakowiec	wies
0618527	1407012	Bakowiec	wies
0083807	0407022	Bakowo	osada
0993930	0414112	Bakowo	osada lesna
0099004	0414112	Bakowo	wies
0751806	2201092	Bakowo	osada
0164010	2204032	Bakowo	osada
0164026	2204032	Bakowo	osada lesna
0533311	3019083	Bakowo	wies
0099040	0414112	Bakowski Mlyn	osada
0203536	0214053	Bakow	wies
0873640	0223022	Bakow	wies
0635164	1423072	Bakow	wies
0630250	1430042	Bakow	wies
0495071	1601033	Bakow	wies
0496231	1604023	Bakow	wies
0068021	2403113	Bakow	wies
0739679	1005102	Bakow Dolny	wies
0739685	1005102	Bakow Gorny	wies
0635170	1423072	Bakow-Kolonia	wies
0006178	1418043	Bakowka	wies
0748224	2208042	Basewice	osada
0470303	2801032	Basze	wies
0277517	2613063	Bebelno-Kolonia	wies
0277552	2613063	Bebelno-Wies	wies
0770057	2012082	Becejly	wies
0705640	1008062	Bechcice-Kolonia	wies
0990876	1008062	Bechcice-Parcela	wies
0990860	1008062	Bechcice-Wies	wies
0084920	0414032	Bedlenki	osada
0243429	2605033	Bedlenko	wies
0017839	0615062	Bedlno	wies
0558736	1002022	Bedlno	wies
0243458	2605033	Bedlno	wies
0313029	3216062	Bedlno	osada
0018170	0615062	Bedlno Radzynskie	wies
1063646	1002022	Bedlno-Wies	wies
1063652	1002022	Bedlno-Zbiwiec	wies
0355826	1205052	Bednarka	wies
0484890	2815092	Bednarki	osada
0733004	1005092	Bednary	wies
0734647	1438032	Bednary	wies
0500866	1607063	Bednary	osada
0592880	3021123	Bednary	wies
0732996	1005092	Bednary-Kolonia	wies
0552969	1001072	Bednarze	wies
0675382	1433032	Bednarze	wies
0011305	0613012	Bednarzowka	wies
0490760	2807073	Bednarzowka	osada
0413067	1006012	Bedon Przykoscielny	wies
0413073	1006012	Bedon-Wies	wies
0576421	1419142	Begno	wies
0115861	1424012	Begno	wies
0016610	1410032	Bejdy	wies
0226690	2603012	Bejsce	wies
0996471	2211072	Beka	osada
0101913	0610012	Bekiesza	wies
0721053	1019032	Belen	wies
0721060	1019032	Belen-Kolonia	wies
0913019	3029022	Belecin	osada lesna
0913002	3029022	Belecin	wies
0160608	2206022	Belfort	osada
0120721	1420082	Belin	wies
0087142	0414042	Belno	wies
0564168	1404022	Belno	wies
0227554	2604012	Belno	wies
0279798	2604192	Belno	wies
0295314	3010103	Belny	wies
0613990	1406012	Belsk Duzy	wies
0614009	1406012	Belsk Maly	wies
0792231	0607042	Belweder	osada lesna
0967647	1001011	Belchatow	miasto
0733100	1005092	Belchow	wies
1065237	1817032	Belchowka	wies
0377064	0204043	Belcz Gorny	wies
0377070	0204043	Belcz Maly	wies
0373534	0204032	Belcz Wielki	wies
0011140	0615032	Belczac	wies
0754710	2816013	Belczac	wies
0907875	0809022	Belcze	wies
0778403	3218023	Belczna	wies
0193074	0212053	Belczyna	wies
0404766	2004043	Belda	wies
0838393	1201092	Beldno	wies
0412748	1020043	Beldow	wies
0412837	1020043	Beldow-Krzywa Wies	wies
0629577	1406083	Belek	wies
0213925	2412013	Belk	wies
0239391	2602012	Belk	wies
0117908	2803043	Belk	wies
0866917	0411042	Belszewo	wies
0866923	0411042	Belszewo-Kolonia	wies
0214540	2415062	Belsznica	wies
0312722	3216062	Beltno	wies
0608635	1813082	Belwin	wies
0267625	2603053	Belzow	wies
0885599	0618022	Belzec	wies
0955555	0609013	Belzyce	miasto
0148292	2802022	Bemowizna	osada
0754727	2816013	Bemowo Piskie	osada
0571174	1427032	Bendorzyn	wies
0735233	1438042	Benenard	wies
0292942	3030043	Benewicze	osada lesna
0721685	1019042	Beniaminow	wies
0005575	1408032	Beniaminow	wies
0201709	3012043	Benice	wies
0776835	3207033	Benice	wies
0294763	3023062	Benignowo	wies
0991060	1801052	Beniowa	wies
0156216	2207052	Benowo	wies
0795749	2609032	Beradz	wies
0373920	3013033	Berdychowo	osada
0371239	3012023	Berdychow	osada
0102380	0603042	Berdyszcze	wies
0387200	0608092	Berejow	wies
0703888	1009022	Beresie Duze	wies
0703894	1009022	Beresie Male	wies
0437168	1210073	Berest	wies
0890583	0620032	Berestki	kolonia
0888468	0620022	Beresc	wies
0015680	0601102	Bereza	wies
0360483	1821052	Berezka	wies
0022680	0601192	Berezowka	wies
0025773	2005032	Berezyszcze	wies
0356286	1801052	Berezki	wies
0888741	0604032	Bereznica	wies
1043738	1821052	Bereznica Nizna	wies
0360490	1821052	Bereznica Wyzna	wies
0312739	3216062	Berkanowo	wies
0635603	1409042	Berkowizna	wies
0772613	2806102	Berkowo	osada
0584805	3003042	Berkowo	wies
0086786	0409022	Berlinek	wies
1062173	1602033	Bernacice	osada
0494077	1602033	Bernacice	wies
0494083	1602033	Bernacice Gorne	wies
0037144	2005092	Bernacki Most	wies
0861587	0415032	Bernardowo	kolonia
0535468	1001022	Bernardow	kolonia
0620547	2605022	Bernow	wies
0870801	0401082	Bertowo	wies
0916288	3029033	Berzyna	wies
0767925	2009052	Berzalowce	wies
0767902	2009052	Berzniki	wies
0283736	1004042	Besiekiery	wies
0416462	1020092	Besiekierz Nawojowy	wies
0416491	1020092	Besiekierz Rudny	wies
0344573	1817022	Besko	wies
0811827	1201022	Bessow	wies
0173077	2206082	Bestra Suka	osada
0210944	3012063	Bestwin	wies
0212110	2402022	Bestwina	wies
0212268	2402022	Bestwinka	wies
0686954	1412132	Bestwiny	wies
0798363	2612022	Beszowa	wies
0796424	2609043	Beszyce Gorne	wies
0865177	0418113	Beszyn	wies
0119497	1420072	Beszyno	wies
0581333	3011023	Betkowo	wies
0107442	0603112	Bezek	wies
0107459	0603112	Bezek Debinski	wies
0107465	0603112	Bezek-Kolonia	kolonia
0470310	2801032	Bezledy	osada
0486959	2808053	Bezlawecki Dwor	osada
0486942	2808053	Bezlawki	wies
0355588	1821033	Bezmiechowa Dolna	wies
0355594	1821033	Bezmiechowa Gorna	wies
0782497	3218043	Bezmoscie	osada
0195191	3007032	Beznatka	wies
0300950	3027092	Beznazwa	wies
0989519	3208042	Bezpraw	osada
0774144	3211012	Bezrzecze	osada
0203306	1018052	Bezula	osada
0022119	0615082	Bezwola	wies
0632190	1423063	Beznik	wies
0341824	1206152	Beblo	wies
0591308	3016013	Bebnikat	wies
0310812	3208052	Bebnikat	osada
0124110	1413042	Bebnowo	wies
0704994	1017032	Bebnow	wies
0620560	2605022	Bebnow	wies
0124133	1413042	Bebnowko	wies
0327340	1209033	Beczarka	wies
0544987	1010052	Beczkowice	wies
0545395	1010052	Beczkowice Poduchowne	wies
0238753	2604062	Beczkow	wies
0778969	3204033	Beczno	osada
0392454	0607082	Beczyn	wies
0047220	1218022	Beczyn	wies
0406771	2004053	Beckowo	wies
0185459	3202053	Bedargowiec	osada
0175060	2215092	Bedargowo	wies
0185465	3202053	Bedargowo	wies
0777740	3211022	Bedargowo	wies
0772837	3212012	Bedgoszcz	wies
0880030	0223073	Bedkowice	wies
0341853	1206152	Bedkowice	wies
0881288	0220033	Bedkowo	wies
0541693	1001042	Bedkow	osada
0550858	1009052	Bedkow	wies
0700832	1014052	Bedkow	wies
0536114	1016022	Bedkow	wies
0536120	1016022	Bedkow-Kolonia	wies
0594956	3021143	Bedlewo	wies
0314069	3203052	Bedlino	wies
0783143	3206072	Bedogoszcz	osada
0167770	2206072	Bedomin	wies
0164948	2206042	Bedominek	wies
0908805	0809033	Bedow	wies
0543769	1006073	Bedzelin	wies
0871166	0408092	Bedzen	wies
0235660	2603022	Bedziaki	wies
0744315	2212042	Bedziechowo	wies
0285362	3027042	Bedziechow	wies
0660417	1815043	Bedziemysl	wies
0651520	1815012	Bedzienica	wies
0784131	3207052	Bedzieszewo	osada
0169176	2204042	Bedzieszyn	osada
0205570	3017042	Bedzieszyn	wies
0816807	1202033	Bedzieszyna	wies
0744551	2212042	Bedzimierz	osada
0937899	2401011	Bedzin	miasto
0302244	3209012	Bedzinko	wies
0302273	3209012	Bedzino	wies
0755678	2818022	Bedziszewo	wies
0100180	0407092	Bedzitowo	osada
1029046	0407092	Bedzitowskie Huby	osada
0100196	0407092	Bedzitowek	wies
0130139	1437063	Bedzymin	wies
0549660	1010072	Bedzyn	wies
1040705	1012102	Bedzyn	wies
0082475	2202043	Bedzmierowice	wies
0478339	2814082	Besia	osada
0871172	0408092	Betlewo	wies
0496283	1604023	Biadacz	wies
0498939	1609052	Biadacz	wies
0700855	1014052	Biadaczew	wies
0382438	0608052	Biadaczka	wies
0873142	0213012	Biadaszka	wies
0197184	1018032	Biadaszki	wies
0202867	3008042	Biadaszki	wies
0204932	3017033	Biadaszki	osada
0201721	3012043	Biadki	wies
0835756	1216132	Biadoliny Radlowskie	wies
0818829	1202042	Biadoliny Szlacheckie	wies
0399344	2006032	Bialiki	wies
0760120	2813032	Bialskie Pole	wies
0363292	0209022	Biala	wies
0853398	0219052	Biala	wies
0098460	0416063	Biala	wies
0017845	0615062	Biala	wies
0580121	1002113	Biala	wies
0550901	1009052	Biala	wies
0552248	1010093	Biala	wies
0416516	1020092	Biala	wies
0832640	1216092	Biala	wies
0576036	1419132	Biala	wies
0965223	1610013	Biala	miasto
0023521	2003032	Biala	wies
1013944	2201063	Biala	osada
0747390	2201063	Biala	wies
0176727	2215102	Biala	osada lesna
0999742	2406013	Biala	wies
0530264	3002073	Biala	wies
0532330	3002083	Biala	osada lesna
0532323	3002083	Biala	wies
0198083	3007042	Biala	wies
0284670	3010022	Biala	wies
0774316	3214033	Biala	wies
0303232	3215033	Biala	wies
0136410	2416042	Biala Blotna	wies
0794448	0605053	Biala Druga	wies
0697171	1017012	Biala Druga	wies
0772369	2806102	Biala Gizycka	osada
0283759	1004042	Biala Gora	wies
0716260	1011052	Biala Gora	wies
0538053	1012022	Biala Gora	osada
0638599	1401052	Biala Gora	wies
0612401	1804112	Biala Gora	osada
0158468	2216053	Biala Gora	wies
0480454	2807052	Biala Gora	kolonia
1064686	3207043	Biala Gora	osada
0310309	3216042	Biala Gora	wies
0313354	3209082	Biala Kepa	osada
0284701	3010022	Biala Kolonia	wies
0159025	2804093	Biala Lesniczowka	osada
0426710	1210042	Biala Nizna	wies
0500257	1607053	Biala Nyska	wies
0763264	2813043	Biala Olecka	osada
0293226	3010073	Biala Panienska	wies
0794483	0605053	Biala Pierwsza	wies
0697283	1017012	Biala Pierwsza	wies
0977640	2816013	Biala Piska	miasto
0922018	0661011	Biala Podlaska	miasto
0977019	1013023	Biala Rawska	miasto
0550338	1010082	Biala Roza	wies
0371251	3012023	Biala Roza	osada lesna
0697308	1017012	Biala Rzadowa	wies
0031644	2005073	Biala Straz	wies
0137288	2404092	Biala Wielka	wies
0723299	1013023	Biala Wies	wies
0583898	3005023	Biala Wies	wies
0990787	0208063	Biala Woda	wies
0768758	2012072	Biala Woda	wies
0480773	2809042	Biala Wola	osada
