rok	wiek	m_miasto	k_miasto	m_wies	k_wies
2045	62	174598	185619	129489	127023
2045	63	167348	178395	125241	122491
2045	64	158678	171689	117726	116158
2045	65	160084	173950	118083	118116
2045	66	158240	171803	115647	115951
2045	67	151136	166114	111005	112671
2045	68	147404	163652	108973	111131
2045	69	144737	163567	107893	110881
2045	70	136630	155224	102914	108051
2045	71	128195	147272	98537	104119
2045	72	119672	139750	92776	100211
2045	73	112217	132532	87386	96057
2045	74	103535	125809	82061	92046
2045	75	97678	120645	77075	87109
2045	76	89855	114086	71712	83657
2045	77	84716	110270	67656	80438
2045	78	79795	107342	64064	77719
2045	79	76585	106591	60423	75161
2045	80	73216	105409	57257	73298
2045	81	70685	105663	53866	71090
2045	82	67188	104689	50197	69367
2045	83	62822	101874	45935	65878
2045	84	60033	102222	42259	63413
2045	85	57829	103835	39201	61687
2045	86	55748	104651	36156	59515
2045	87	52070	101894	31466	55090
2045	88	46657	96609	26985	49804
2045	89	40455	87676	22241	43626
2045	90	35241	80273	18402	38633
2045	91	28602	69302	14309	32217
2045	92	23494	60522	11378	27637
2045	93	18807	51394	8798	23198
2045	94	14748	43010	6594	19226
2045	95	11042	33919	4789	15174
2045	96	8067	26592	3346	11714
2045	97	5827	20463	2354	8952
2045	98	3938	14879	1511	6384
2045	99	2503	10216	918	4344
2045	100	3397	17947	1219	8010
2046	0	75707	71378	62418	58800
2046	1	76964	72619	63271	59591
2046	2	77823	73473	64056	60305
2046	3	78301	73961	64765	60942
2046	4	78453	74137	65384	61496
2046	5	78332	74043	65931	61983
2046	6	77999	73751	66412	62412
2046	7	77536	73331	66850	62810
2046	8	77012	72848	67266	63188
2046	9	76493	72372	67683	63578
2046	10	76055	71967	68123	63998
2046	11	75740	71678	68599	64454
2046	12	75571	71528	69117	64963
2046	13	75594	71563	69701	65529
2046	14	75837	71812	70367	66175
2046	15	76312	72298	71125	66900
2046	16	77022	73027	71979	67700
2046	17	77965	74004	72918	68563
2046	18	79125	75227	73940	69476
2046	19	80500	76681	75039	70428
2046	20	82066	78341	76206	71411
2046	21	83802	80177	77418	72399
2046	22	85670	82147	78639	73353
2046	23	87624	84204	79810	74207
2046	24	89595	86287	80843	74864
2046	25	91574	88386	81642	75241
2046	26	93497	90419	82124	75289
2046	27	95217	92216	82267	75029
2046	28	96652	93669	82185	74621
2046	29	97418	94422	82046	74237
2046	30	98715	95604	82285	74304
2046	31	100562	97260	83008	74903
2046	32	102679	99161	84094	75901
2046	33	103146	99714	83142	75635
2046	34	110920	106831	89430	81061
2046	35	112928	108489	90895	82680
2046	36	117369	113219	94771	86209
2046	37	121500	117998	99034	90917
2046	38	119799	116698	99370	90998
2046	39	111562	108459	93863	85549
2046	40	105492	102450	89681	81602
2046	41	100757	97964	86871	79426
2046	42	97138	94057	84861	77187
2046	43	94074	92048	84131	76495
2046	44	94173	91964	85549	77839
2046	45	96941	94933	88319	80650
2046	46	99015	97142	90702	82939
2046	47	98764	97210	91811	84232
2046	48	101317	99528	94487	86404
2046	49	106230	106161	96272	87667
2046	50	110141	110097	99856	90832
2046	51	110219	110607	103820	96442
2046	52	117876	119420	107730	100678
2046	53	122046	123540	112225	104323
2046	54	125450	127047	116244	109235
2046	55	135076	137801	119882	111423
2046	56	139060	142850	119826	111948
2046	57	140707	144856	118628	111541
2046	58	144666	151114	120053	113212
2046	59	148256	154425	119899	113498
2046	60	154765	162658	121812	117125
2046	61	163563	172778	126575	122082
2046	62	169225	178844	127537	123878
2046	63	173023	184787	128695	126684
2046	64	165777	177576	124382	122121
2046	65	157133	170869	116837	115776
2046	66	158421	173079	117074	117683
2046	67	156501	170909	114549	115485
2046	68	149367	165186	109832	112160
2046	69	145541	162665	107666	110564
2046	70	142754	162492	106436	110243
2046	71	134575	154102	101332	107334
2046	72	126051	146074	96801	103314
2046	73	117444	138482	90907	99324
2046	74	109873	131174	85366	95075
2046	75	101104	124347	79900	90958
2046	76	95072	119031	74747	85909
2046	77	87166	112350	69256	82330
2046	78	81850	108301	65020	78927
2046	79	76731	105141	61224	76037
2046	80	73229	104039	57368	73257
2046	81	69607	102444	54006	71115
2046	82	66734	102163	50415	68599
2046	83	62976	100706	46606	66576
2046	84	58445	97402	42306	62825
2046	85	55409	97111	38599	60088
2046	86	52752	97590	35375	57819
2046	87	50401	97662	32320	55381
2046	88	46622	94353	27840	50848
2046	89	41332	88679	23607	45560
2046	90	35418	79708	19218	39513
2046	91	30457	72204	15689	34608
2046	92	24371	61595	12017	28509
2046	93	19706	53082	9401	24123
2046	94	15503	44412	7136	19945
2046	95	11926	36552	5246	16247
2046	96	8740	28293	3727	12577
2046	97	6233	21719	2541	9504
2046	98	4387	16322	1740	7089
2046	99	2878	11563	1084	4924
2046	100	4114	21004	1459	9127
2047	0	74872	70591	61886	58300
2047	1	76266	71960	62804	59148
2047	2	77281	72963	63669	59940
2047	3	77939	73617	64462	60651
2047	4	78260	73950	65163	61287
2047	5	78285	73999	65774	61836
2047	6	78070	73815	66307	62312
2047	7	77676	73460	66771	62731
2047	8	77172	72997	67189	63115
2047	9	76629	72498	67586	63485
2047	10	76108	72018	67985	63865
2047	11	75679	71621	68404	64271
2047	12	75383	71351	68862	64721
2047	13	75240	71227	69365	65210
2047	14	75291	71297	69926	65760
2047	15	75563	71591	70574	66382
2047	16	76069	72126	71311	67073
2047	17	76803	72906	72141	67833
2047	18	77768	73937	73057	68643
2047	19	78949	75209	74055	69500
2047	20	80350	76711	75131	70400
2047	21	81957	78420	76279	71327
2047	22	83753	80321	77471	72254
2047	23	85719	82386	78657	73121
2047	24	87802	84580	79776	73858
2047	25	89924	86818	80733	74387
2047	26	92047	89046	81455	74655
2047	27	94065	91133	81886	74659
2047	28	95788	92870	82034	74458
2047	29	97146	94172	82001	74187
2047	30	97790	94732	81946	73974
2047	31	98935	95717	82277	74211
2047	32	100622	97203	83088	74955
2047	33	102607	98971	84249	76050
2047	34	102956	99430	83364	75851
2047	35	110615	106457	89704	81329
2047	36	112540	108078	91204	82962
2047	37	116905	112761	95106	86504
2047	38	120981	117513	99380	91208
2047	39	119266	116219	99699	91268
2047	40	111062	108032	94157	85782
2047	41	105013	102057	89938	81803
2047	42	100299	97601	87094	79601
2047	43	96700	93711	85050	77348
2047	44	93652	91708	84283	76641
2047	45	93748	91630	85666	77978
2047	46	96493	94584	88411	80782
2047	47	98545	96784	90759	83060
2047	48	98285	96860	91825	84337
2047	49	100804	99165	94468	86489
2047	50	105661	105763	96230	87749
2047	51	109526	109685	99769	90890
2047	52	109582	110201	103676	96451
2047	53	117159	118973	107554	100671
2047	54	121274	123078	111996	104280
2047	55	124634	126575	115958	109151
2047	56	134152	137279	119559	111322
2047	57	138083	142301	119470	111822
2047	58	139680	144295	118234	111389
2047	59	143581	150517	119602	113028
2047	60	147089	153803	119387	113290
2047	61	153514	161992	121241	116882
2047	62	162190	172047	125907	121793
2047	63	167739	178062	126787	123558
2047	64	171442	183951	127853	126317
2047	65	164206	176746	123479	121730
2047	66	155554	170036	115884	115368
2047	67	156741	172200	116012	117227
2047	68	154729	169976	113388	114983
2047	69	147541	164219	108573	111609
2047	70	143619	161632	106276	109951
2047	71	140676	161345	104867	109542
2047	72	132396	152879	99618	106532
2047	73	123780	144785	94920	102429
2047	74	115065	137101	88880	98342
2047	75	107370	129695	83192	93988
2047	76	98489	122731	77555	89738
2047	77	92304	117266	72259	84587
2047	78	84297	110399	66630	80829
2047	79	78790	106141	62213	77265
2047	80	73453	102696	58201	74159
2047	81	69707	101189	54186	71128
2047	82	65809	99134	50622	68678
2047	83	62643	98367	46887	65903
2047	84	58682	96386	42998	63558
2047	85	54036	92640	38716	59596
2047	86	50633	91376	34904	56390
2047	87	47786	91188	31694	53876
2047	88	45217	90556	28662	51192
2047	89	41386	86732	24412	46590
2047	90	36266	80750	20451	41337
2047	91	30680	71816	16426	35460
2047	92	26015	64291	13214	30686
2047	93	20496	54131	9957	24937
2047	94	16290	45971	7653	20782
2047	95	12569	37830	5696	16894
2047	96	9466	30564	4097	13501
2047	97	6777	23170	2840	10229
2047	98	4707	17374	1885	7545
2047	99	3217	12723	1253	5483
2047	100	4894	24365	1750	10416
2048	0	73942	69716	61313	57759
2048	1	75433	71175	62275	58647
2048	2	76580	72300	63206	59497
2048	3	77397	73107	64078	60291
2048	4	77892	73604	64862	61003
2048	5	78082	73808	65559	61632
2048	6	78018	73768	66158	62170
2048	7	77742	73519	66671	62638
2048	8	77303	73122	67116	63044
2048	9	76783	72642	67517	63419
2048	10	76235	72135	67896	63779
2048	11	75727	71664	68271	64144
2048	12	75319	71286	68673	64540
2048	13	75047	71043	69111	64974
2048	14	74934	70959	69593	65446
2048	15	75017	71077	70138	65969
2048	16	75318	71417	70762	66555
2048	17	75849	72005	71476	67203
2048	18	76607	72840	72281	67909
2048	19	77593	73922	73170	68666
2048	20	78803	75242	74146	69470
2048	21	80246	76796	75202	70313
2048	22	81911	78569	76331	71180
2048	23	83802	80566	77490	72020
2048	24	85900	82763	78625	72777
2048	25	88135	85107	79672	73387
2048	26	90402	87473	80550	73803
2048	27	92618	89762	81222	74027
2048	28	94642	91794	81649	74084
2048	29	96293	93377	81852	74024
2048	30	97519	94482	81906	73929
2048	31	98011	94848	81940	73883
2048	32	99003	95663	82360	74258
2048	33	100558	97021	83246	75100
2048	34	102427	98693	84465	76261
2048	35	102682	99091	83632	76106
2048	36	110237	106052	90013	81611
2048	37	112102	107641	91531	83245
2048	38	116407	112296	95451	86792
2048	39	120434	117026	99727	91488
2048	40	118714	115748	100023	91523
2048	41	110551	107606	94434	86001
2048	42	104526	101666	90178	81999
2048	43	99834	97235	87300	79775
2048	44	96254	93362	85218	77504
2048	45	93223	91373	84411	76786
2048	46	93318	91295	85759	78109
2048	47	96044	94239	88477	80908
2048	48	98069	96432	90787	83172
2048	49	97793	96505	91817	84424
2048	50	100276	98807	94421	86559
2048	51	105078	105370	96158	87810
2048	52	108890	109276	99655	90925
2048	53	108927	109802	103503	96436
2048	54	116424	118533	107345	100634
2048	55	120489	122626	111737	104211
2048	56	123801	126115	115645	109038
2048	57	133226	136766	119207	111194
2048	58	137095	141762	119080	111669
2048	59	138656	143738	117805	111208
2048	60	142482	149928	119103	112820
2048	61	145934	153190	118841	113057
2048	62	152262	161323	120625	116615
2048	63	160809	171314	125191	121485
2048	64	166248	177277	125989	123211
2048	65	169863	183113	126969	125928
2048	66	162614	175908	122512	121311
2048	67	153958	169195	114874	114940
2048	68	155031	171290	114885	116735
2048	69	152906	169009	112149	114439
2048	70	145660	163204	107233	111013
2048	71	141602	160525	104773	109275
2048	72	138482	160101	103160	108759
2048	73	130086	151568	97757	105655
2048	74	121352	143388	92881	101451
2048	75	112525	135600	86690	97257
2048	76	104676	128057	80828	92768
2048	77	95708	120972	75049	88401
2048	78	89349	115285	69601	83092
2048	79	81229	108260	63831	79175
2048	80	75510	103738	59220	75407
2048	81	70009	99959	55051	72056
2048	82	65995	98003	50870	68755
2048	83	61866	95539	47158	66042
2048	84	58462	94242	43340	62984
2048	85	54351	91778	39426	60362
2048	86	49467	87271	35083	56005
2048	87	45953	85494	31337	52616
2048	88	42956	84669	28171	49878
2048	89	40224	83364	25198	46983
2048	90	36392	79096	21204	42344
2048	91	31489	72873	17528	37169
2048	92	26270	64061	13873	31503
2048	93	21935	56610	10982	26896
2048	94	16987	46973	8132	21533
2048	95	13248	39245	6127	17646
2048	96	10011	31708	4462	14076
2048	97	7364	25093	3131	11014
2048	98	5134	18584	2116	8146
2048	99	3464	13578	1366	5854
2048	100	5699	27827	2069	11825
2049	0	72964	68793	60714	57194
2049	1	74503	70298	61703	58107
2049	2	75746	71517	62678	59001
2049	3	76693	72444	63612	59853
2049	4	77345	73089	64481	60642
2049	5	77713	73458	65263	61349
2049	6	77813	73572	65948	61971
2049	7	77681	73463	66529	62501
2049	8	77361	73173	67024	62959
2049	9	76905	72760	67450	63354
2049	10	76381	72274	67833	63717
2049	11	75850	71781	68190	64067
2049	12	75362	71328	68545	64417
2049	13	74978	70982	68927	64799
2049	14	74737	70773	69344	65212
2049	15	74656	70736	69806	65656
2049	16	74769	70902	70326	66144
2049	17	75099	71297	70927	66689
2049	18	75654	71939	71615	67284
2049	19	76437	72825	72394	67934
2049	20	77452	73954	73264	68639
2049	21	78700	75325	74220	69383
2049	22	80203	76944	75257	70167
2049	23	81964	78810	76354	70950
2049	24	83991	80942	77458	71681
2049	25	86236	83289	78522	72309
2049	26	88616	85766	79489	72805
2049	27	90976	88193	80319	73177
2049	28	93201	90420	80989	73454
2049	29	95151	92304	81468	73649
2049	30	96669	93693	81753	73763
2049	31	97743	94593	81903	73841
2049	32	98083	94794	82026	73933
2049	33	98945	95486	82516	74405
2049	34	100389	96750	83461	75309
2049	35	102164	98359	84725	76511
2049	36	102341	98714	83929	76374
2049	37	109811	105620	90341	81895
2049	38	111624	107197	91872	83524
2049	39	115881	111828	95795	87068
2049	40	119870	116545	100067	91753
2049	41	118153	115281	100333	91762
2049	42	110030	107184	94699	86210
2049	43	104039	101277	90399	82184
2049	44	99374	96866	87481	79941
2049	45	95810	93015	85362	77657
2049	46	92796	91035	84516	76923
2049	47	92885	90963	85830	78235
2049	48	95578	93894	88512	81023
2049	49	97580	96080	90788	83269
2049	50	97283	96160	91777	84496
2049	51	99733	98450	94345	86603
2049	52	104476	104980	96055	87846
2049	53	108241	108873	99514	90935
2049	54	108260	109408	103302	96398
2049	55	115682	118102	107111	100574
2049	56	119696	122179	111450	104115
2049	57	122969	125663	115303	108900
2049	58	132296	136260	118824	111039
2049	59	136110	141229	118656	111491
2049	60	137617	143191	117331	111006
2049	61	141390	149342	118572	112595
2049	62	144778	152575	118257	112801
2049	63	151002	160655	119965	116322
2049	64	159428	170582	124430	121149
2049	65	164768	176492	125156	122842
2049	66	168261	182263	126024	125513
2049	67	161000	175066	121491	120876
2049	68	152340	168328	113807	114477
2049	69	153269	170347	113682	116202
2049	70	151029	168000	110822	113852
2049	71	143690	162126	105783	110356
2049	72	139471	159329	103141	108523
2049	73	136149	158764	101309	107898
2049	74	127620	150149	95731	104682
2049	75	118763	141864	90668	100372
2049	76	109791	133939	84306	96036
2049	77	101809	126274	78297	91427
2049	78	92734	118988	72367	86879
2049	79	86187	113111	66759	81440
2049	80	77934	105879	60841	77327
2049	81	72057	101048	56096	73328
2049	82	66367	96895	51760	69709
2049	83	62135	94539	47467	66178
2049	84	57830	91628	43669	63183
2049	85	54242	89837	39814	59889
2049	86	49843	86561	35798	56794
2049	87	44979	81756	31566	52331
2049	88	41388	79485	27919	48787
2049	89	38294	78059	24823	45848
2049	90	35446	76145	21940	42771
2049	91	31674	71505	18219	38143
2049	92	27031	65120	14845	33084
2049	93	22206	56516	11565	27669
2049	94	18232	49228	8996	23277
2049	95	13858	40191	6529	18325
2049	96	10582	32973	4817	14741
2049	97	7811	26100	3425	11514
2049	98	5600	20178	2340	8794
2049	99	3791	14565	1536	6338
2049	100	6460	31158	2380	13187
2050	0	71973	67861	60117	56633
2050	1	73523	69371	61102	57544
2050	2	74821	70640	62108	58462
2050	3	75862	71659	63088	59358
2050	4	76641	72425	64024	60206
2050	5	77167	72943	64887	60997
2050	6	77437	73217	65655	61693
2050	7	77469	73263	66324	62308
2050	8	77297	73114	66889	62826
2050	9	76956	72804	67368	63273
2050	10	76500	72387	67771	63659
2050	11	75992	71912	68134	64009
2050	12	75476	71436	68471	64342
2050	13	75015	71015	68804	64678
2050	14	74664	70706	69164	65037
2050	15	74453	70547	69562	65423
2050	16	74409	70558	69997	65832
2050	17	74551	70779	70496	66278
2050	18	74906	71232	71070	66766
2050	19	75487	71923	71732	67310
2050	20	76297	72856	72491	67908
2050	21	77352	74042	73340	68554
2050	22	78663	75475	74276	69240
2050	23	80263	77188	75280	69941
2050	24	82153	79188	76323	70609
2050	25	84327	81465	77361	71215
2050	26	86715	83945	78344	71734
2050	27	89194	86480	79262	72184
2050	28	91561	88852	80092	72611
2050	29	93713	90935	80806	73020
2050	30	95534	92620	81371	73386
2050	31	96894	93809	81751	73672
2050	32	97811	94540	81993	73892
2050	33	98029	94619	82183	74076
2050	34	98782	95222	82729	74612
2050	35	100136	96426	83719	75558
2050	36	101833	97988	85014	76776
2050	37	101955	98319	84241	76643
2050	38	109345	105181	90678	82174
2050	39	111122	106752	92211	83793
2050	40	115337	111362	96136	87328
2050	41	119296	116072	100394	92002
2050	42	117585	114824	100623	91993
2050	43	109507	106767	94938	86411
2050	44	103552	100887	90599	82366
2050	45	98908	96499	87639	80106
2050	46	95365	92671	85479	77802
2050	47	92367	90703	84596	77057
2050	48	92441	90629	85871	78348
2050	49	95101	93552	88522	81118
2050	50	97073	95729	90763	83346
2050	51	96764	95815	91713	84545
2050	52	99172	98096	94241	86627
2050	53	103859	104598	95925	87857
2050	54	107576	108477	99347	90919
2050	55	107585	109022	103077	96329
2050	56	114932	117677	106850	100484
2050	57	118902	121744	111139	103994
2050	58	122134	125217	114929	108738
2050	59	131368	135757	118408	110857
2050	60	135118	140697	118192	111289
2050	61	136589	142645	116828	110781
2050	62	140305	148758	118006	112344
2050	63	143620	151963	117628	112523
2050	64	149748	159990	119263	116013
2050	65	158060	169849	123635	120799
2050	66	163274	175700	124264	122450
2050	67	166651	181416	125025	125080
2050	68	159368	174199	120416	120400
2050	69	150682	167433	112669	113978
2050	70	151462	169363	112398	115629
2050	71	149064	166923	109391	113204
2050	72	141610	160954	104204	109627
2050	73	137207	158043	101364	107696
2050	74	133661	157317	99291	106950
2050	75	124988	148601	93535	103610
2050	76	115965	140175	88260	99157
2050	77	106872	132132	81750	94694
2050	78	98739	124262	75585	89904
2050	79	89545	116813	69494	85203
2050	80	82786	110687	63718	79595
2050	81	74463	103201	57713	75253
2050	82	68402	98029	52824	70998
2050	83	62575	93556	48381	67159
2050	84	58171	90760	44032	63383
2050	85	53746	87443	40193	60145
2050	86	49833	84826	36222	56421
2050	87	45408	81194	32277	53141
2050	88	40595	76114	28185	48591
2050	89	36971	73390	24658	44915
2050	90	33823	71412	21668	41815
2050	91	30924	68949	18903	38600
2050	92	27253	64010	15478	34018
2050	93	22909	57558	12411	29121
2050	94	18508	49246	9499	23997
2050	95	14912	42215	7247	19858
2050	96	11104	33846	5152	15345
2050	97	8287	27210	3710	12089
2050	98	5958	21048	2568	9218
2050	99	4151	15864	1706	6864
2050	100	7252	34509	2719	14615
